token_id,symbol,name,url
133,veJBX-133,Juicebox's Governance Token No. 133,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/133.json
134,veJBX-134,Juicebox's Governance Token No. 134,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/134.json
135,veJBX-135,Juicebox's Governance Token No. 135,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/135.json
136,veJBX-136,Juicebox's Governance Token No. 136,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/136.json
137,veJBX-137,Juicebox's Governance Token No. 137,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/137.json
138,veJBX-138,Juicebox's Governance Token No. 138,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/138.json
139,veJBX-139,Juicebox's Governance Token No. 139,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/139.json
140,veJBX-140,Juicebox's Governance Token No. 140,https://gateway.pinata.cloud/ipfs/bafybeig3xca7efbilt2ko2illi43uxefh3kfl3ju3bdwgys45rid75abf4/140.json
141,veJBX-141,Juicebox's Governance Token No. 141,https://gateway.pinata.cloud/ipfs/bafybeigxdaqudk6d7fuwgl3uydfoejkoq7372znh7eakgjkkolvxsos6o4/141.json
142,veJBX-142,Juicebox's Governance Token No. 142,https://gateway.pinata.cloud/ipfs/bafybeigxdaqudk6d7fuwgl3uydfoejkoq7372znh7eakgjkkolvxsos6o4/142.json
143,veJBX-143,Juicebox's Governance Token No. 143,https://gateway.pinata.cloud/ipfs/bafybeigxdaqudk6d7fuwgl3uydfoejkoq7372znh7eakgjkkolvxsos6o4/143.json
144,veJBX-144,Juicebox's Governance Token No. 144,https://gateway.pinata.cloud/ipfs/bafybeigxdaqudk6d7fuwgl3uydfoejkoq7372znh7eakgjkkolvxsos6o4/144.json
145,veJBX-145,Juicebox's Governance Token No. 145,https://gateway.pinata.cloud/ipfs/bafybeigxdaqudk6d7fuwgl3uydfoejkoq7372znh7eakgjkkolvxsos6o4/145.json
146,veJBX-146,Juicebox's Governance Token No. 146,https://gateway.pinata.cloud/ipfs/bafybeigxdaqudk6d7fuwgl3uydfoejkoq7372znh7eakgjkkolvxsos6o4/146.json
147,veJBX-147,Juicebox's Governance Token No. 147,https://gateway.pinata.cloud/ipfs/bafybeigxdaqudk6d7fuwgl3uydfoejkoq7372znh7eakgjkkolvxsos6o4/147.json
